Province/State,Country/Region,Lat,Long,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20
Vermont,US,44.0459,-72.7107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,1.0,1.3333333333333333,0.0,0,0.6666666666666666,1.75,0.0
Alaska,US,61.3707,-152.4044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.5,1.0,1.0,1.0
Arkansas,US,34.9697,-92.3731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0,0.6666666666666666,1.5,0.0,0,2.6363636363636362,1.1724137931034482,0.7647058823529411
Delaware,US,39.3185,-75.5071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.6666666666666666,0.5,1.0,8.0,0.375,3.6666666666666665,0.7272727272727273,0.875
Idaho,US,44.2405,-114.4788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,0.0,0,0.3333333333333333,2.0,6.0,1.0833333333333333
Maine,US,44.6939,-69.3819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,4.5,0.5555555555555556,3.0,0.6666666666666666,1.0,0.4,3.5
Michigan,US,43.3266,-84.5361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.6428571428571429,0.8888888888888888,2.5,0.6,1.5,13.944444444444445,0.8685258964143426,1.0825688073394495
Mississippi,US,32.7416,-89.6787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.8,0.75,2.6666666666666665,1.625,1.2307692307692308,1.875,2.0
Montana,US,46.9219,-110.4544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.5,0.0,0,1.0,0.0,0,1.5
New Mexico,US,34.8405,-106.2485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,2.5,0.0,0,1.3333333333333333,1.5,0.0,0,0.6666666666666666,0.0
North Dakota,US,47.5289,-99.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1.5,4.0,0.08333333333333333,9.0
South Dakota,US,44.2998,-99.4388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,1.0,0.0,0,0,0.0
West Virginia,US,38.4912,-80.9545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5.0,0.2
Wyoming,US,42.756,-107.3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0.0,0,0.5,0.75,0.3333333333333333,4.0
Hubei,China,30.9756,112.2707,0,2.019047619047619,1.400943396226415,1.228956228956229,5.838356164383562,0.0,0,0.6693847294292068,1.4916943521594683,2.987379361544172,0.5827534791252486,1.3458422174840086,0.9464512040557668,0.8192166052895882,1.1610134859011034,0.7557198169658571,1.1788542151839776,0.828526274199921,0.7811158798283262,0.0,0,0.41778975741239893,0.297258064516129,1.0488334237655996,0.9348163476461459,0.9369120088544549,0.20614294152392204,1.177650429799427,0.5352798053527981,6.463636363636364,0.0,0,2.458128078817734,0.8036072144288577,1.0199501246882794,0.7775061124694377,1.330188679245283,1.3475177304964538,0.34385964912280703,0.5816326530612245,1.0087719298245614,1.1652173913043478,0.9402985074626866,0.5873015873015873,0.5540540540540541,0.8780487804878049,0.4722222222222222,0.7647058823529411,0.6153846153846154,0.625,0.8,1.0,1.0,0.25,1.0,0.0,0,0
,Iran,32,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,4.333333333333333,0.7692307692307693,1.5,1.2,1.8888888888888888,1.2941176470588236,2.409090909090909,1.349056603773585,1.4335664335664335,1.8780487804878048,1.3584415584415583,1.5965583173996176,0.7017964071856287,1.0085324232081911,2.0879864636209815,0.8719611021069692,0.6905204460966543,0.800807537012113,1.480672268907563,1.0874006810442678,1.1221294363256784,1.1990697674418604,1.0589604344453065,0.8857142857142857,0.8709677419354839,1.1187084520417854,1.0118845500848896,0.87751677852349,1.1826003824091778,0.7809215844785772
,"Korea, South",36,128,0,0.0,0,1.0,0.0,0,0,0,0.14285714285714285,3.0,0.0,0,3.0,1.3333333333333333,0.25,0.0,0,2.0,0.5,0.0,0,0,0,0,1.0,1.0,0.0,0,1.36986301369863,2.29,0.7379912663755459,1.3668639053254439,0.6233766233766234,1.9722222222222223,1.778169014084507,1.1306930693069306,1.4238178633975482,0.7207872078720787,1.022184300341297,1.4207011686143574,0.5111633372502937,1.0735632183908046,1.0813704496788008,0.8871287128712871,0.609375,0.6007326007326007,0.21341463414634146,6.914285714285715,0.47107438016528924,0.9649122807017544,0.9727272727272728,0.7102803738317757,0.9736842105263158,1.135135135135135,1.1071428571428572,1.6344086021505377,0.5723684210526315,1.6896551724137931
France,France,46.2276,2.2137,0,0.5,0.0,0,0,1.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2.0,5.0,0.95,2.263157894736842,0.6976744186046512,2.033333333333333,0.21311475409836064,6.230769230769231,1.1358024691358024,3.0,1.0724637681159421,0.597972972972973,0.4689265536723164,6.927710843373494,0.8643478260869565,0.0,0,0.5855072463768116,0.03712871287128713,71.13333333333334,0.4775070290534208,1.3650637880274779,1.3141624730409778,0.9524070021881839,0.9592188397472717
Guangdong,China,23.3417,113.4244,3.5,1.1904761904761905,1.32,1.2121212121212122,1.4,1.25,1.1,1.0649350649350648,1.2073170731707317,0.9797979797979798,0.9587628865979382,0.946236559139785,0.9318181818181818,0.9146341463414634,0.8533333333333334,0.953125,0.5901639344262295,0.7777777777777778,0.6428571428571429,2.3333333333333335,0.5238095238095238,0.9090909090909091,1.65,0.6666666666666666,0.2727272727272727,1.0,0.5,0.3333333333333333,1.0,6.0,0.5,1.0,0.6666666666666666,0.0,0,0,1.0,0.0,0,0.0,0,0,1.0,0.0,0,0,0,3.0,0.0,0,0,0,0.25,3.0,2.0,1.3333333333333333,2.125,0.29411764705882354
Henan,China,33.882,113.614,0,5.75,2.217391304347826,0.8823529411764706,0.8888888888888888,0.95,1.894736842105263,1.0277777777777777,0.9459459459459459,1.0142857142857142,1.028169014084507,1.4931506849315068,0.8165137614678899,0.9775280898876404,0.7241379310344828,1.0634920634920635,0.7761194029850746,0.7692307692307693,0.8,0.9375,1.1333333333333333,0.4411764705882353,1.8666666666666667,0.6785714285714286,0.7894736842105263,0.7333333333333333,0.45454545454545453,0.6,0.6666666666666666,1.5,0.3333333333333333,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
Zhejiang,China,29.1832,120.0934,0.9411764705882353,1.1875,2.210526315789474,0.5714285714285714,1.875,2.7333333333333334,1.0731707317073171,0.8333333333333334,0.5545454545454546,1.0163934426229508,1.0161290322580645,1.6666666666666667,0.6285714285714286,0.8939393939393939,0.8813559322033898,0.8076923076923077,0.6428571428571429,0.6296296296296297,1.4705882352941178,0.56,1.0,0.7142857142857143,0.7,0.7142857142857143,0.8,0.25,2.0,0.5,28.0,0.07142857142857142,0.0,0,0,0,0,0,0,0,0,7.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0,0.0,0,1.0,2.0
Hunan,China,27.6104,111.7088,3.0,1.2666666666666666,1.368421052631579,1.1923076923076923,1.3870967741935485,1.813953488372093,0.717948717948718,0.9821428571428571,1.0363636363636364,1.2982456140350878,0.7837837837837838,1.2413793103448276,0.9444444444444444,0.7352941176470589,1.22,0.5081967213114754,1.1290322580645162,1.1714285714285715,0.8048780487804879,1.0303030303030303,0.6470588235294118,0.9090909090909091,0.65,0.23076923076923078,0.6666666666666666,0.5,1.0,2.0,0.5,2.0,1.5,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anhui,China,31.8257,117.2264,0.75,4.0,0.875,0.47619047619047616,3.6,1.2777777777777777,1.0434782608695652,0.7708333333333334,1.6216216216216217,0.7166666666666667,1.5813953488372092,1.0588235294117647,0.6944444444444444,1.22,1.2131147540983607,0.918918918918919,0.6764705882352942,1.108695652173913,0.5882352941176471,0.9666666666666667,0.7241379310344828,1.1428571428571428,0.6666666666666666,0.75,0.9166666666666666,0.8181818181818182,0.4444444444444444,0.25,1.0,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jiangxi,China,27.614,115.7221,2.2,0.0,0,2.0,1.0277777777777777,0.0,0,1.471698113207547,0.5897435897435898,1.0217391304347827,1.2340425531914894,1.4655172413793103,0.8470588235294118,0.7222222222222222,1.1730769230769231,0.6065573770491803,1.135135135135135,0.7380952380952381,1.064516129032258,1.2121212121212122,0.7,1.0,0.4642857142857143,0.9230769230769231,0.4166666666666667,0.6,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shandong,China,36.3427,118.1498,2.25,1.3333333333333333,1.5833333333333333,1.5263157894736843,0.6896551724137931,1.75,0.8,0.9285714285714286,0.8461538461538461,1.0909090909090908,1.2083333333333333,0.5517241379310345,2.0,1.25,0.975,0.7692307692307693,0.9333333333333333,0.7857142857142857,0.9545454545454546,0.47619047619047616,1.2,1.1666666666666667,0.6428571428571429,0.5555555555555556,0.8,0.5,0.5,2.0,101.5,0.0049261083743842365,4.0,0.25,1.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,2.0
Diamond Princess,Cruise Ship,35.4437,139.638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,23.666666666666668,0.0,0,0.0,0,1.558139534883721,1.044776119402985,1.4142857142857144,0.8888888888888888,0.8977272727272727,0.16455696202531644,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
Jiangsu,China,32.9711,119.455,1.0,2.25,1.6666666666666667,0.9333333333333333,1.6428571428571428,1.2608695652173914,1.0344827586206897,1.3,0.8717948717948718,1.0,1.0294117647058822,1.0571428571428572,0.8918918918918919,0.9696969696969697,1.09375,0.8857142857142857,0.9354838709677419,0.8275862068965517,0.9583333333333334,1.2173913043478262,0.9642857142857143,0.8518518518518519,0.4782608695652174,1.1818181818181819,0.6923076923076923,0.3333333333333333,0.6666666666666666,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chongqing,China,30.0572,107.874,6.0,1.6666666666666667,0.6,1.9444444444444444,0.6285714285714286,0.6818181818181818,2.3333333333333335,0.8285714285714286,1.2413793103448276,1.4722222222222223,0.6981132075471698,0.7837837837837838,0.7931034482758621,0.9565217391304348,0.6818181818181818,0.13333333333333333,20.0,0.45,1.0555555555555556,0.6842105263157895,0.8461538461538461,0.7272727272727273,0.875,1.0,0.2857142857142857,1.0,2.5,1.4,0.7142857142857143,0.2,2.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sichuan,China,30.6171,102.7103,2.3333333333333335,1.8571428571428572,1.2307692307692308,1.5625,0.84,0.8571428571428571,1.8888888888888888,1.0294117647058822,0.8571428571428571,0.8,0.9583333333333334,1.2173913043478262,0.6785714285714286,1.0526315789473684,1.15,0.8695652173913043,1.1,0.8636363636363636,0.631578947368421,1.5833333333333333,0.7894736842105263,0.8,0.5833333333333334,1.5714285714285714,1.2727272727272727,0.9285714285714286,0.46153846153846156,1.0,0.8333333333333334,0.2,0.0,0,2.0,1.0,1.5,1.3333333333333333,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1.0
Heilongjiang,China,47.862,127.7615,1.0,2.5,1.2,1.0,2.0,0.4166666666666667,1.2,2.5,1.4,0.7142857142857143,1.7333333333333334,1.3076923076923077,1.0294117647058822,1.0571428571428572,1.3513513513513513,0.36,0.6666666666666666,2.0,1.2083333333333333,0.6206896551724138,0.9444444444444444,1.411764705882353,0.25,3.3333333333333335,0.6,0.5833333333333334,0.8571428571428571,1.0,0.5,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1.0,0.0
Denmark,Denmark,56.2639,9.5018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.5,0.0,0,2.0,0.0,0,0.0,0,4.583333333333333,3.1272727272727274,1.0465116279069768,0.9611111111111111,1.0751445086705202,0.13978494623655913,1.4230769230769231,1.3513513513513513,1.26,1.2698412698412698,1.175,1.1063829787234043,0.6826923076923077
Beijing,China,40.1824,116.4142,1.75,0.35714285714285715,5.4,0.4444444444444444,0.9166666666666666,1.8181818181818181,0.15,8.333333333333334,1.16,0.7931034482758621,0.9130434782608695,0.7619047619047619,1.5625,0.84,1.0952380952380953,0.782608695652174,0.6111111111111112,1.0,0.45454545454545453,2.0,1.4,0.42857142857142855,0.5,1.6666666666666667,0.2,6.0,1.0,0.3333333333333333,0.5,3.0,0.0,0,0,0.0,0,0.0,0,2.0,0.5,0.0,0,0.0,0,1.0,0.5,0.0,0,6.0,0.0,0,1.0,5.0,2.0,0.4,3.25,0.8461538461538461,1.0,1.1818181818181819
Shanghai,China,31.202,121.4491,0.5714285714285714,3.25,0.5384615384615384,1.8571428571428572,1.0,2.3076923076923075,0.5333333333333333,1.4375,1.4782608695652173,0.38235294117647056,1.6153846153846154,0.7619047619047619,1.5,0.5833333333333334,1.4285714285714286,0.45,0.7777777777777778,0.8571428571428571,0.6666666666666666,2.0,0.5,0.75,2.6666666666666665,0.25,2.5,0.0,0,0,0.0,0,0.0,0,0,1.0,0.0,0,0,0,0,0,0.0,0,3.0,0.0,0,0,0,0.0,0,0,3.5,0.0,0,1.5,1.0,0.6666666666666666,4.0,1.125
Hebei,China,39.549,116.1306,0,6.0,0.8333333333333334,1.0,3.0,1.0,1.1333333333333333,1.0,0.8235294117647058,0.5714285714285714,1.125,1.4444444444444444,0.6923076923076923,2.4444444444444446,0.6818181818181818,1.5333333333333334,0.4782608695652174,1.0909090909090908,1.75,0.5714285714285714,1.1666666666666667,1.2857142857142858,0.4444444444444444,1.125,0.1111111111111111,5.0,0.0,0,1.0,1.0,2.0,0.0,0,0,5.0,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fujian,China,26.0789,117.9874,1.25,1.6,2.125,1.411764705882353,0.875,0.19047619047619047,4.25,1.1176470588235294,1.263157894736842,0.625,1.3333333333333333,0.75,0.7333333333333333,0.9090909090909091,0.9,1.6666666666666667,0.7333333333333333,1.0,0.5454545454545454,0.8333333333333334,1.4,0.2857142857142857,2.0,0.5,1.5,0.6666666666666666,0.5,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3333333333333333
Guangxi,China,23.8298,108.7881,6.0,0.0,0,0.7692307692307693,0.5,1.4,2.857142857142857,0.45,1.4444444444444444,0.8461538461538461,1.4545454545454546,0.75,0.9166666666666666,1.6363636363636365,0.2222222222222222,2.75,1.0909090909090908,1.25,0.3333333333333333,1.4,0.0,0,2.25,0.2222222222222222,0.5,4.0,0.5,0.5,1.0,3.0,0.0,0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
Shaanxi,China,35.1917,108.8701,0.6666666666666666,5.0,0.7,1.8571428571428572,0.8461538461538461,0.9090909090909091,0.7,3.4285714285714284,0.5833333333333334,1.0714285714285714,0.8,1.1666666666666667,1.6428571428571428,0.34782608695652173,1.375,1.0,1.1818181818181819,0.38461538461538464,1.2,1.0,0.6666666666666666,0.25,2.0,2.0,1.0,0.0,0,1.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1.0
Yunnan,China,24.974,101.487,3.0,2.0,0.8333333333333334,2.0,1.8,0.6111111111111112,1.3636363636363635,0.8666666666666667,0.7692307692307693,1.2,1.0,0.4166666666666667,1.2,0.8333333333333334,1.0,0.0,0,2.6666666666666665,0.5,0.25,2.0,3.0,1.0,0.5,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
Hainan,China,19.1959,109.7453,3.0,3.6666666666666665,0.2727272727272727,3.6666666666666665,0.6363636363636364,0.42857142857142855,1.0,2.0,1.6666666666666667,0.2,4.0,1.0,2.375,0.3684210526315789,1.5714285714285714,0.6363636363636364,1.0,1.0,0.8571428571428571,2.1666666666666665,0.0,0,1.5,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guizhou,China,26.8154,106.8748,0.0,0,1.0,2.0,1.0,0.0,0,5.666666666666667,0.0,0,0.8888888888888888,1.5,0.5,1.1666666666666667,1.4285714285714286,0.8,1.25,1.0,1.8,0.3333333333333333,0.3333333333333333,2.5,0.6,0.3333333333333333,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-0.0,0,0
Tianjin,China,39.3054,117.323,0,0.5,2.0,2.25,0.1111111111111111,3.0,1.3333333333333333,0.25,9.0,0.7777777777777778,1.7142857142857142,0.5833333333333334,0.2857142857142857,5.0,0.2,3.5,0.42857142857142855,1.3333333333333333,2.75,0.5454545454545454,1.1666666666666667,0.14285714285714285,2.0,1.0,0.5,3.0,0.6666666666666666,0.5,1.0,3.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
Shanxi,China,37.5777,112.2922,0,0,0.6,1.3333333333333333,3.5,0.0,0,0.5,2.0,2.375,0.42105263157894735,0.875,0.0,0,0.5333333333333333,1.375,0.36363636363636365,0.0,0,0.4,0.0,0,1.0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gansu,China,37.8099,101.0583,0.0,0,1.5,2.3333333333333335,0.7142857142857143,1.0,0.4,1.5,3.6666666666666665,1.0,0.36363636363636365,0.5,2.5,0.0,0,2.4,0.3333333333333333,0.0,0,0.3333333333333333,3.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5454545454545454,0.058823529411764705,4.0,0.0,0,2.0,0.0,0,0,2.0,0.0,0,0,0,0.0,0
Hong Kong,China,22.3,114.2,0.0,0,1.0,0.0,0,0,0.0,0,0.5,2.0,0.0,0,2.0,0.75,0.3333333333333333,1.0,3.0,3.0,1.2222222222222223,0.09090909090909091,3.0,1.0,0.0,0,3.0,0.6666666666666666,0.5,5.0,0.0,0,5.0,1.0,1.0,1.4,0.14285714285714285,2.0,0.5,1.0,4.0,0.0,0,0.0,0,0.5,6.0,0.16666666666666666,5.0,1.2,0.5,1.6666666666666667,1.2,0.8333333333333334,2.0,0.7,2.7142857142857144,1.4210526315789473,1.7777777777777777,0.3541666666666667
Liaoning,China,41.2956,122.6085,1.0,13.0,0.3076923076923077,1.5,1.1666666666666667,0.7142857142857143,0.4,3.5,2.2857142857142856,0.375,0.6666666666666666,1.75,1.1428571428571428,0.625,1.0,1.2,0.3333333333333333,0.5,3.0,1.6666666666666667,0.2,2.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Jilin,China,43.6661,126.1923,2.0,0.5,0.0,0,1.0,0.5,5.0,0.0,0,2.0,1.3333333333333333,1.375,1.0909090909090908,0.4166666666666667,1.2,0.6666666666666666,2.25,0.2222222222222222,0.5,2.0,0.5,2.0,1.0,0.5,0.0,0,0,1.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Czechia,49.8175,15.473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1.5,1.3333333333333333,1.5,0.16666666666666666,12.0,0.0,0,5.0,0.06,15.666666666666666,1.0212765957446808,1.3333333333333333,0.703125,2.1777777777777776,0.6938775510204082,3.3823529411764706,0.6043478260869565,1.1654676258992807
Xinjiang,China,41.1129,85.2401,0.0,0,1.0,1.0,5.0,0.6,0.3333333333333333,3.0,0.3333333333333333,3.0,1.0,1.6666666666666667,0.6,1.3333333333333333,0.75,1.0,1.0,1.3333333333333333,1.5,0.6666666666666666,1.0,0.5,2.5,0.2,4.0,0.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Inner Mongolia,China,44.0935,113.9448,0,6.0,0.0,0,1.0,0.25,3.0,0.3333333333333333,3.0,1.3333333333333333,1.75,0.14285714285714285,7.0,0.5714285714285714,1.0,0.5,1.0,2.0,0.0,0,0.5,4.0,0.75,0.6666666666666666,1.0,0.5,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ningxia,China,37.2692,106.1655,0,1.0,1.0,3.0,1.3333333333333333,0.25,5.0,0.8,1.25,0.4,1.5,1.0,0.0,0,0.5,0.6666666666666666,0.0,0,1.0,1.25,1.2,0.5,1.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Taiwan*,23.7,121,0,0.0,0,1.0,3.0,0.0,0,1.0,0.0,0,0,0,0.0,0,0.0,0,1.0,0.0,0,0,0,0,0,0,1.0,0.0,0,1.0,2.0,0.0,0,1.0,0.5,1.0,0.0,0,2.5,0.2,1.0,1.0,0.0,0,0.5,0.0,0,0,0,0.5,1.0,1.0,3.0,2.0,1.3333333333333333,1.25,2.3,0.34782608695652173,3.375,0.6666666666666666
,Vietnam,16,108,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,0,7.0,0.14285714285714285,8.0,0.75,0.5,1.6666666666666667,1.0,1.8,1.1111111111111112,0.6,0.5
,Russia,60,90,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,9.0,0.0,0,0.0,0,0.0,0,2.125,0.8235294117647058,0.2857142857142857,6.75,0.8888888888888888,1.375,1.5757575757575757,1.0384615384615385,0.9814814814814815
Qinghai,China,35.7452,95.9956,0,0,0.0,0,0.0,0,0,0.0,0,2.0,1.0,1.0,1.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macau,China,22.1667,113.55,0.0,0,0,0.3333333333333333,1.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,0.6666666666666666,0.0,0
,Moldova,47.4116,28.3699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,2.0,1.8333333333333333,0.0,0,0.0,0,0.8947368421052632,0.8235294117647058
,Bolivia,-16.2902,-63.5887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,7.0,0.0,0,0.0,0,0.0,0,1.3333333333333333
Faroe Islands,Denmark,61.8926,-6.9118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,6.0,0.3333333333333333,3.5,4.142857142857143,0.3793103448275862,1.2727272727272727,0.5714285714285714,1.5
St Martin,France,18.0708,-63.0501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0
